customer_id,age,annual_income,credit_score,loan_amount,existing_loans,region,employment_status,gender,marital_status,application_date,default_flag
101622,70.0,,524.0,284020.73,4,East,Unemployed,female,Married,15-Aug-2024,0
100311,56.0,740924.54,417.0,124523.47,3,East,Employed,MALE ,Married,04/24/2023,0
101755,36.0,216347.13,819.0,340445.38,2,West,Unemployed,male,Widowed,10/02/2024,0
100405,46.0,751213.77,470.0,61723.67,4,North,Retired,female,Widowed,28/05/2023,0
101116,74.0,689612.01,581.0,410930.24,3,West,Employed,M,Divorced,2024-02-12,0
101160,51.0,519056.81,644.0,556353.3,3,West,Self-Employed,F,Widowed,2024-02-28,0
100309,24.0,500062.64,472.0,334985.95,2,Central,Self-Employed,M,Married,23/04/2023,1
100226,64.0,837530.45,388.0,385881.84,4,South,Self-Employed,MALE ,Widowed,24-Mar-2023,0
101723,59.0,330125.8,486.0,385675.29,3,Central,Employed,F,Widowed,09/21/2024,1
101005,70.0,676172.51,655.0,453171.84,4,Central,Self-Employed,female,Widowed,03/01/2024,0
101551,66.0,788810.02,640.0,318314.39,1,West,Employed,male,Married,07/20/2024,0
101849,27.0,284385.65,537.0,404222.49,2,East,Employed,MALE ,Widowed,06/11/2024,1
100845,18.0,718450.96,841.0,401786.65,0,Central,Employed,male,Single,05/11/2023,0
100148,64.0,669747.18,314.0,741480.8,1,North,Self-Employed,male,Widowed,2023-02-24,0
100637,34.0,571911.14,497.0,514141.83,2,East,Retired,Female,Divorced,21/08/2023,0
100727,22.0,337735.01,715.0,281949.7,3,East,Employed,male,Single,09/23/2023,1
101132,63.0,1035873.21,458.0,585827.48,2,Central,Unemployed,M,Married,2024-02-18,0
100832,43.0,539246.96,787.0,364446.42,0,East,Retired,FEMALE,Divorced,2023-10-31,0
101198,63.0,961802.86,583.0,372688.16,2,West,Self-Employed,female,Widowed,13-Mar-2024,0
100575,39.0,709238.85,724.0,376058.1,4,East,Employed,FEMALE,Single,07/29/2023,0
100557,67.0,543884.32,669.0,324967.77,0,Central,Self-Employed,female,Divorced,23/07/2023,0
100710,56.0,741131.26,827.0,464026.07,3,South,Unemployed,male,Single,17-Sep-2023,0
101278,18.0,,,538846.69,1,West,Unemployed,MALE ,Married,11-Apr-2024,0
101375,72.0,136309.67,810.0,599480.99,2,North,Unemployed,FEMALE,Married,05/17/2024,0
101178,32.0,476434.06,541.0,425686.12,3,South,Self-Employed,Male,Married,06-Mar-2024,0
101506,70.0,796042.27,855.0,594392.9,1,South,Retired,Male,Widowed,03-Jul-2024,1
101389,69.0,687520.28,754.0,459846.95,3,West,Employed,F,Married,22/05/2024,0
100286,27.0,725492.69,718.0,299743.8,1,Central,Employed,F,Married,15-Apr-2023,0
101627,51.0,,441.0,429389.81,3,Central,Self-Employed,FEMALE,Single,08/17/2024,0
100752,22.0,315404.4,898.0,381845.74,0,North,Self-Employed,MALE ,Divorced,2023-10-02,1
100598,53.0,-100000.0,570.0,558675.22,3,East,Unemployed,Male,Married,07-Aug-2023,1
100950,23.0,906337.01,611.0,234679.45,0,Central,,female,Married,13-Dec-2023,1
101007,46.0,314910.95,392.0,526630.18,4,West,Self-Employed,F,Single,01/03/2024,0
101660,53.0,1016550.7,632.0,494925.87,4,West,Retired,Female,Single,2024-08-29,0
101610,62.0,409056.2,514.0,484079.24,1,North,Self-Employed,male,Divorced,10-Aug-2024,0
101054,22.0,452503.41,345.0,348511.64,2,North,Unemployed,M,Single,20-Jan-2024,0
101247,44.0,433395.97,827.0,243278.67,3,South,Employed,F,Divorced,03/31/2024,0
101677,41.0,1011764.67,371.0,470902.46,2,East,Self-Employed,Male,Married,04/09/2024,0
100922,43.0,785714.56,438.0,269443.95,4,East,Retired,MALE ,Married,03-Dec-2023,1
101302,57.0,536129.69,656.0,558243.41,0,East,Retired,FEMALE,Married,20-Apr-2024,0
101221,49.0,1152731.53,753.0,426518.15,1,East,Self-Employed,Female,Single,21/03/2024,0
100782,24.0,873213.95,706.0,437065.38,4,North,Unemployed,FEMALE,Married,13-Oct-2023,0
100609,66.0,657355.89,612.0,298369.0,1,South,Unemployed,Male,Single,11/08/2023,0
101058,42.0,282046.91,475.0,361307.19,0,South,Unemployed,MALE ,Divorced,22-Jan-2024,0
100812,57.0,1015588.82,756.0,667742.22,3,East,Unemployed,Female,Divorced,2023-10-24,0
101442,71.0,516071.28,588.0,629129.81,3,East,Retired,female,Single,10-Jun-2024,0
101120,18.0,533005.92,585.0,253542.22,0,North,Retired,F,Single,2024-02-14,0
100493,52.0,890740.14,320.0,527180.99,4,Central,Unemployed,Male,Widowed,30/06/2023,0
101338,62.0,526694.54,623.0,171121.45,2,Central,Self-Employed,M,Widowed,03-May-2024,0
100277,62.0,911218.2,890.0,342033.14,0,North,Retired,FEMALE,Divorced,12/04/2023,1
101875,24.0,795098.99,613.0,359645.43,1,Central,Retired,MALE ,Widowed,11/15/2024,0
100358,23.0,,704.0,333494.52,3,West,Retired,Female,Widowed,11-May-2023,0
101569,74.0,433664.29,804.0,401854.17,2,West,Unemployed,M,Widowed,26/07/2024,0
100236,55.0,624400.82,784.0,85014.7,2,East,Unemployed,MALE ,Divorced,2023-03-28,0
100551,-5.0,571206.4,,254527.29,1,East,Employed,MALE ,Widowed,07/21/2023,0
101896,50.0,1414882.81,425.0,394801.55,2,Central,Employed,M,Widowed,2024-11-23,0
100915,44.0,535797.5,813.0,303437.89,4,West,Self-Employed,Female,Single,12/01/2023,0
100208,33.0,249948.54,323.0,340612.31,3,East,Self-Employed,Female,Divorced,2023-03-17,0
101406,37.0,1048228.02,875.0,475631.13,3,West,Self-Employed,Female,Single,28-May-2024,0
101583,41.0,230222.39,462.0,188506.98,0,West,,F,Single,08/01/2024,0
100058,60.0,558890.44,491.0,437980.68,2,West,Retired,Male,Married,22-Jan-2023,0
100631,36.0,1044442.05,319.0,465651.0,0,East,Unemployed,FEMALE,Widowed,08/19/2023,0
101607,51.0,631695.42,777.0,249234.04,3,West,Retired,Male,Married,08/09/2024,1
101888,21.0,1043844.16,880.0,233586.85,4,Central,Unemployed,male,Single,2024-11-20,0
101600,35.0,759879.04,347.0,490352.93,3,West,Retired,female,Widowed,2024-08-07,0
100363,68.0,180502.81,512.0,400040.52,0,South,Retired,Female,Married,05/13/2023,0
100505,43.0,646646.05,552.0,402899.11,1,East,Employed,female,Widowed,04/07/2023,0
101980,,755616.86,,806582.02,1,North,Unemployed,FEMALE,Married,2024-12-24,0
101138,60.0,521984.65,564.0,252392.72,1,East,Employed,Male,Divorced,20-Feb-2024,0
101626,50.0,828249.36,609.0,381350.08,4,West,Retired,Female,Married,16-Aug-2024,0
101233,60.0,515116.2,426.0,371687.69,3,East,Unemployed,Male,Married,26/03/2024,0
101645,34.0,499255.42,562.0,517470.48,4,Central  ,Retired,F,Single,23/08/2024,1
101889,43.0,634745.66,691.0,431296.29,4,East,,FEMALE,Widowed,20/11/2024,0
100943,45.0,454891.64,597.0,347684.1,4,South,Unemployed,MALE ,Married,12/11/2023,0
100118,31.0,547916.71,,436740.88,1,West,Retired,female,Divorced,13-Feb-2023,0
101821,61.0,505825.38,,689105.46,4,South,Retired,Female,Widowed,26/10/2024,0
100781,54.0,527063.15,617.0,346508.28,0,East,Employed,M,Single,13/10/2023,0
100522,28.0,694685.24,522.0,547926.11,4,North,Self-Employed,Male,Married,10-Jul-2023,0
100513,64.0,762494.59,732.0,770379.41,4,South,,Male,Widowed,07/07/2023,0
100081,42.0,411093.71,844.0,168627.31,1,Central,Self-Employed,M,Married,30/01/2023,0
101890,28.0,681541.3,523.0,430347.73,4,North,Self-Employed,female,Single,21-Nov-2024,0
101033,35.0,537012.26,631.0,306970.23,0,Central,Employed,male,Widowed,13/01/2024,0
100380,18.0,466928.65,772.0,175650.96,1,South,,Male,Married,2023-05-19,0
101043,39.0,,598.0,462924.59,4,West,Employed,female,Married,01/16/2024,0
101713,59.0,958215.94,697.0,374121.7,2,South,Employed,male,Widowed,17/09/2024,0
100084,53.0,598982.85,304.0,303426.4,4,Central,Retired,MALE ,Single,2023-01-31,0
101702,56.0,486064.13,646.0,569437.13,0,North,Retired,male,Widowed,13-Sep-2024,0
100987,36.0,703825.66,802.0,558491.48,4,North,Unemployed,Male,Married,12/27/2023,0
100329,49.0,256095.17,859.0,237593.98,1,West,Employed,F,Widowed,01/05/2023,1
100006,22.0,804203.55,480.0,391681.99,4,North,Unemployed,Male,Divorced,03-Jan-2023,0
100759,59.0,414867.45,479.0,326522.17,2,Central,Unemployed,M,Married,10/05/2023,0
100772,18.0,677837.61,599.0,312471.49,0,Central,Employed,M,Married,2023-10-09,0
100932,32.0,381066.01,881.0,243831.53,1,East,Self-Employed,male,Single,2023-12-07,1
101843,66.0,,893.0,665362.5,4,East,Employed,Female,Widowed,11/04/2024,0
100451,70.0,892784.75,347.0,261525.23,0,South,Retired,male,Single,06/14/2023,0
100490,71.0,672685.64,681.0,479324.12,2,East,Self-Employed,Male,Widowed,28-Jun-2023,0
101503,36.0,534743.43,876.0,293839.18,0,South,Unemployed,male,Married,07/02/2024,0
100287,50.0,468652.12,302.0,535737.78,2,North,Retired,F,Single,04/15/2023,0
101853,-5.0,264816.38,377.0,458804.56,4,West,Unemployed,female,Widowed,07/11/2024,0
100276,44.0,517255.87,635.0,657866.36,0,West,Employed,Male,Widowed,2023-04-11,0
101387,36.0,353703.85,725.0,483819.68,1,South,Retired,FEMALE,Divorced,05/21/2024,0
100807,24.0,,304.0,137722.3,0,North,Retired,M,Widowed,10/22/2023,0
101359,38.0,95131.44,811.0,278572.38,1,West,Self-Employed,Female,Divorced,05/11/2024,0
100962,65.0,833106.95,849.0,715936.04,3,Central,Unemployed,Female,Widowed,18-Dec-2023,0
101726,72.0,558570.8,823.0,302986.16,4,Central,Self-Employed,Male,Married,22-Sep-2024,0
100813,34.0,852298.68,412.0,308672.36,3,Central,Retired,M,Married,24/10/2023,0
101483,24.0,516228.21,,306005.27,0,West,Unemployed,M,Divorced,06/25/2024,1
100938,44.0,359772.01,881.0,318802.85,4,West,Employed,FEMALE,Single,09-Dec-2023,0
101103,26.0,564461.78,534.0,605858.12,0,East,Self-Employed,female,Widowed,02/07/2024,0
101674,58.0,628023.38,398.0,383918.32,2,Central,Self-Employed,female,Single,03-Sep-2024,0
100327,20.0,714410.11,392.0,372383.06,3,West,Self-Employed,female,Single,04/30/2023,0
100442,25.0,778299.95,352.0,508341.12,0,North,Self-Employed,female,Single,11-Jun-2023,0
101477,40.0,854835.77,790.0,218383.96,0,South,Unemployed,Female,Married,23/06/2024,0
101094,36.0,1080589.99,675.0,506957.13,3,Central,Self-Employed,FEMALE,Widowed,04-Feb-2024,0
100942,70.0,758864.58,745.0,466203.8,2,North,Self-Employed,FEMALE,Single,11-Dec-2023,0
101432,27.0,,746.0,411368.73,1,West,Retired,female,Widowed,2024-06-06,0
100177,27.0,653631.97,572.0,289963.55,2,West,Unemployed,male,Single,06/03/2023,0
101340,48.0,653343.95,348.0,250778.91,4,North,Retired,FEMALE,Divorced,2024-05-04,0
101364,49.0,261873.13,546.0,420192.92,1,North,Retired,M,Divorced,2024-05-13,0
100086,23.0,1261282.54,352.0,374660.63,4,Central,Employed,Female,Divorced,01-Feb-2023,0
101428,33.0,360040.18,647.0,512530.17,4,North,Self-Employed,male,Married,2024-06-05,0
101929,72.0,894710.34,408.0,767170.41,1,West,Self-Employed,FEMALE,Married,05/12/2024,0
100457,54.0,695328.55,586.0,210010.56,0,West,Self-Employed,female,Widowed,16/06/2023,0
101856,39.0,392199.48,894.0,283658.58,1,North,,Male,Widowed,2024-11-08,0
100054,46.0,729011.97,383.0,551749.06,2,West,Retired,FEMALE,Widowed,20-Jan-2023,0
101524,52.0,474558.26,594.0,521016.97,0,Central,Employed,Female,Married,2024-07-10,0
100643,45.0,722054.77,,470142.22,4,Central,Employed,Female,Widowed,08/23/2023,0
100677,22.0,276973.54,397.0,488632.31,3,East,Retired,male,Married,05/09/2023,0
100221,43.0,803241.35,683.0,198179.34,2,Central,Unemployed,male,Widowed,22/03/2023,0
100113,44.0,710938.12,849.0,456359.54,0,West,Self-Employed,M,Widowed,11/02/2023,0
101973,37.0,1060665.07,416.0,447094.77,1,East,Self-Employed,M,Single,21/12/2024,0
101245,74.0,972921.62,,399764.2,2,East,Employed,M,Divorced,30/03/2024,0
101894,25.0,808217.08,331.0,538956.51,1,North,Self-Employed,M,Divorced,22-Nov-2024,0
100174,57.0,70097.32,781.0,569041.47,2,North,Employed,Female,Widowed,05-Mar-2023,0
101146,48.0,,667.0,184564.09,2,North,Employed,FEMALE,Divorced,23-Feb-2024,1
100589,66.0,467847.38,433.0,443520.0,2,South,Self-Employed,male,Single,04/08/2023,0
101582,47.0,774947.03,471.0,375943.5,4,North,Retired,male,Single,31-Jul-2024,0
100018,65.0,807995.37,533.0,596428.85,0,Central,Self-Employed,Male,Single,07-Jan-2023,0
100423,,482021.99,507.0,545311.08,4,West,Unemployed,Male,Divorced,06/04/2023,1
101361,21.0,692368.47,799.0,578732.62,3,North,Self-Employed,female,Married,12/05/2024,0
100285,71.0,450772.25,518.0,692520.85,1,South,Employed,F,Single,15/04/2023,0
101606,26.0,695728.68,756.0,450623.97,3,South,Retired,F,Single,09-Aug-2024,0
100428,19.0,1115579.39,481.0,166793.49,2,South,Employed,female,Widowed,2023-06-06,0
101532,71.0,957968.78,463.0,440377.87,4,West,Employed,Female,Single,2024-07-13,0
100764,38.0,642291.87,338.0,463328.0,4,North,Employed,F,Widowed,2023-10-06,0
100669,25.0,208694.92,564.0,698648.03,3,North,Employed,M,Divorced,02/09/2023,0
100031,30.0,682691.05,831.0,655118.91,2,South,Employed,MALE ,Widowed,01/12/2023,0
101860,60.0,1131124.01,501.0,505155.4,4,East,Employed,M,Single,2024-11-10,0
100722,66.0,868264.15,810.0,778106.3,1,West,Employed,male,Divorced,21-Sep-2023,0
101683,63.0,385653.31,301.0,584322.25,1,North,Unemployed,FEMALE,Divorced,09/06/2024,0
100214,60.0,863671.43,579.0,454179.68,4,West,Employed,M,Divorced,20-Mar-2023,0
100829,19.0,568173.64,792.0,2466.47,2,North,Employed,male,Widowed,30/10/2023,1
101263,64.0,771270.44,426.0,364757.39,3,East,Employed,MALE ,Divorced,04/06/2024,1
100326,31.0,117700.53,639.0,573695.36,1,Central,Self-Employed,Female,Widowed,30-Apr-2023,0
100560,,607402.89,591.0,203849.97,4,North,Retired,Male,Widowed,2023-07-24,0
101304,52.0,377388.19,522.0,886188.86,4,North,,Female,Widowed,2024-04-21,0
100700,47.0,650499.84,637.0,532138.52,3,East,Unemployed,male,Divorced,2023-09-13,0
101163,48.0,674500.48,519.0,277518.46,4,West,Self-Employed,M,Married,02/29/2024,0
101206,47.0,345849.07,457.0,400322.36,1,West,Employed,Female,Divorced,16-Mar-2024,0
100341,34.0,-44498.57,550.0,330438.26,4,North,Employed,male,Married,05/05/2023,0
100629,38.0,730212.41,535.0,646324.25,4,West,Retired,FEMALE,Widowed,18/08/2023,0
100147,31.0,675507.82,412.0,513196.54,0,North,Employed,male,Married,02/23/2023,0
101289,53.0,,332.0,162031.5,2,North,,M,Widowed,15/04/2024,0
100360,66.0,,811.0,291645.95,1,North,Unemployed,male,Widowed,2023-05-12,0
100083,65.0,339561.12,,255289.23,1,South,Self-Employed,MALE ,Single,01/31/2023,0
100048,56.0,394738.71,602.0,442516.22,4,East,Self-Employed,M,Married,2023-01-18,1
100468,28.0,629137.8,495.0,614250.75,3,West,Retired,male,Single,2023-06-20,0
100155,55.0,462546.67,726.0,522656.74,1,East,Employed,FEMALE,Married,02/26/2023,0
100787,57.0,924797.89,854.0,351006.5,1,East,Self-Employed,MALE ,Single,10/15/2023,0
101635,48.0,628041.08,520.0,328826.32,3,Central,Retired,FEMALE,Married,08/20/2024,0
101785,31.0,245232.04,797.0,318482.45,0,Central,Retired,F,Single,13/10/2024,1
101422,51.0,638751.2,422.0,443756.65,2,North,Self-Employed,F,Widowed,03-Jun-2024,0
101404,28.0,590390.91,,222032.8,3,Central,Employed,female,Single,2024-05-27,0
101653,51.0,478860.99,316.0,448043.75,3,North,Unemployed,FEMALE,Divorced,26/08/2024,0
100500,24.0,309935.41,803.0,394425.88,4,Central,Self-Employed,male,Divorced,2023-07-02,1
101790,51.0,732885.42,691.0,605611.68,3,West,Retired,Female,Single,15-Oct-2024,0
100179,46.0,768271.8,414.0,509895.93,2,South,Employed,M,Single,03/07/2023,0
101061,57.0,701352.63,787.0,464272.44,0,Central,Unemployed,Female,Married,23/01/2024,0
101781,37.0,608306.07,636.0,876979.67,0,Central,Employed,Male,Married,12/10/2024,0
100914,51.0,1005526.59,874.0,180116.28,0,South,Self-Employed,MALE ,Widowed,30-Nov-2023,0
100047,,388739.07,429.0,263790.64,1,South,Unemployed,F,Widowed,01/18/2023,0
101173,28.0,626258.67,466.0,487822.93,1,North,Self-Employed,M,Widowed,04/03/2024,0
101642,43.0,317280.69,527.0,317196.06,1,South,Retired,Male,Divorced,22-Aug-2024,0
100528,70.0,374002.84,379.0,444689.98,3,South,Employed,FEMALE,Married,2023-07-12,0
100346,74.0,750988.51,426.0,380440.86,4,Central,Unemployed,MALE ,Married,07-May-2023,0
101407,67.0,561325.67,777.0,395525.34,3,East,Self-Employed,male,Single,05/28/2024,0
101990,48.0,678449.89,533.0,363381.58,3,West,Retired,Female,Single,27-Dec-2024,1
100936,27.0,617493.48,666.0,478449.3,4,West,Unemployed,Male,Single,2023-12-08,0
101575,36.0,569864.91,623.0,613831.21,2,South,Employed,FEMALE,Widowed,07/29/2024,1
101029,37.0,725959.36,811.0,187973.71,1,East,Self-Employed,female,Widowed,11/01/2024,0
100601,62.0,832428.92,510.0,254980.97,4,West,Self-Employed,female,Married,08/08/2023,0
101063,58.0,977061.65,816.0,161402.55,2,South,Unemployed,Male,Married,01/24/2024,0
100243,55.0,871689.76,342.0,457650.09,1,East,Self-Employed,FEMALE,Divorced,03/30/2023,0
101452,20.0,68225.05,586.0,443096.59,3,Central,Self-Employed,Female,Married,2024-06-14,0
101989,70.0,782805.81,843.0,296187.08,4,Central,Self-Employed,FEMALE,Widowed,27/12/2024,0
101498,44.0,,513.0,399134.87,1,South,,Male,Divorced,01-Jul-2024,0
100312,24.0,595492.72,664.0,281419.83,0,North,Employed,M,Married,2023-04-24,0
100435,25.0,598982.62,1200.0,380148.15,2,Central,Employed,male,Divorced,06/08/2023,0
101928,28.0,347400.32,379.0,426584.52,2,East,Unemployed,Male,Divorced,2024-12-05,0
100952,53.0,283453.5,661.0,271774.76,2,North,Self-Employed,male,Widowed,2023-12-14,0
100308,,655838.83,645.0,359843.38,2,South  ,Retired,FEMALE,Divorced,2023-04-23,0
100430,22.0,604375.04,373.0,229554.57,4,South,Retired,MALE ,Widowed,07-Jun-2023,0
100660,28.0,1047613.07,713.0,391888.72,4,South,Self-Employed,F,Divorced,2023-08-30,1
100370,37.0,814472.0,801.0,406517.5,4,South,Retired,MALE ,Divorced,16-May-2023,0
100566,30.0,358792.98,358.0,262437.62,1,East,Unemployed,M,Single,26-Jul-2023,0
100999,47.0,709597.09,723.0,321756.95,2,East,Retired,F,Married,12/31/2023,1
100181,26.0,904760.92,,453506.9,4,North,Retired,M,Divorced,08/03/2023,0
101621,18.0,727353.21,605.0,201401.19,0,West,Employed,F,Widowed,14/08/2024,0
100621,45.0,403751.27,703.0,365879.86,3,Central,Unemployed,FEMALE,Married,15/08/2023,0
100834,,760613.65,683.0,272496.37,1,East,Retired,female,Widowed,01-Nov-2023,0
101347,57.0,774030.18,563.0,665619.66,2,South,Self-Employed,Male,Widowed,05/06/2024,0
101794,45.0,245760.15,441.0,467838.12,2,East,Self-Employed,MALE ,Married,17-Oct-2024,0
101441,47.0,,506.0,456903.84,3,West,Unemployed,F,Divorced,10/06/2024,0
101868,19.0,623116.56,341.0,683825.32,0,East,Retired,female,Widowed,2024-11-13,0
100940,57.0,686830.58,317.0,305752.0,0,Central,Retired,Male,Divorced,2023-12-10,0
101222,72.0,787245.72,467.0,264223.74,3,South,Employed,F,Married,22-Mar-2024,0
100296,66.0,538210.59,795.0,388189.63,4,West,Self-Employed,F,Divorced,2023-04-19,0
101261,70.0,1196465.94,551.0,221770.2,4,North,Employed,Female,Married,05/04/2024,0
100461,25.0,813664.88,436.0,632063.42,2,North,Unemployed,M,Widowed,18/06/2023,0
101320,24.0,1219357.61,894.0,474570.44,1,West,Unemployed,Male,Widowed,2024-04-27,0
101193,58.0,519615.34,879.0,351507.61,4,West,Unemployed,Male,Widowed,11/03/2024,0
100377,60.0,391900.75,717.0,853567.22,0,South,Unemployed,female,Married,18/05/2023,0
100798,35.0,613928.91,748.0,359398.94,0,South,Self-Employed,female,Widowed,19-Oct-2023,1
101488,24.0,672398.19,362.0,173877.82,0,East,Unemployed,FEMALE,Widowed,2024-06-27,0
100105,62.0,592676.84,,315071.61,0,South,Employed,FEMALE,Divorced,08/02/2023,0
100126,22.0,695090.99,671.0,385900.18,3,South,Employed,Male,Married,16-Feb-2023,0
100994,48.0,,315.0,438517.57,3,East,Self-Employed,M,Married,29-Dec-2023,0
100523,65.0,495926.73,753.0,480774.68,4,South,,Female,Divorced,07/10/2023,0
100855,66.0,955432.17,304.0,526926.02,0,North,,MALE ,Single,11/09/2023,0
100355,74.0,644438.05,774.0,301075.35,0,East,Retired,FEMALE,Single,05/10/2023,0
101639,33.0,401788.3,662.0,473555.29,2,Central,Retired,female,Single,08/21/2024,0
100682,72.0,,667.0,675925.3,1,West,Unemployed,female,Married,07-Sep-2023,0
101379,48.0,605908.51,791.0,171012.12,2,West,Unemployed,F,Single,05/18/2024,0
100889,33.0,607837.06,638.0,107904.23,0,North,Self-Employed,MALE ,Divorced,21/11/2023,0
100209,62.0,459506.39,525.0,618177.71,3,West,Retired,FEMALE,Single,18/03/2023,0
100986,53.0,486509.22,527.0,624356.01,2,West,Self-Employed,Female,Single,27-Dec-2023,0
100140,74.0,451350.14,335.0,411678.51,1,North,Self-Employed,Male,Single,2023-02-21,0
101457,43.0,675234.2,449.0,578250.48,0,South,Retired,Male,Divorced,16/06/2024,0
101357,25.0,54152.82,752.0,459599.25,3,South,Unemployed,MALE ,Widowed,10/05/2024,0
101121,22.0,492663.88,898.0,367264.98,0,South,Self-Employed,Female,Married,14/02/2024,0
101815,24.0,775271.36,414.0,371762.94,4,North,Employed,MALE ,Divorced,10/24/2024,0
101112,28.0,421218.84,336.0,404676.77,3,West,Unemployed,male,Divorced,2024-02-11,0
100865,57.0,370668.1,480.0,309304.94,3,West,Employed,MALE ,Divorced,12/11/2023,1
100909,23.0,832457.2,599.0,369821.54,3,South,Self-Employed,Male,Widowed,28/11/2023,0
100711,47.0,468496.23,382.0,332790.59,2,Central,Retired,female,Married,09/17/2023,0
101284,39.0,628870.03,855.0,407338.72,1,South,Unemployed,MALE ,Single,2024-04-13,0
101102,70.0,600998.93,895.0,80935.37,2,West,Unemployed,M,Divorced,07-Feb-2024,0
101658,65.0,611216.72,432.0,653473.39,0,Central,Retired,M,Widowed,28-Aug-2024,0
100010,48.0,546915.78,838.0,390071.11,3,South,Employed,M,Divorced,04-Jan-2023,0
101719,47.0,210880.82,854.0,436636.26,1,East,Retired,MALE ,Widowed,09/19/2024,0
101285,20.0,818786.16,642.0,358703.62,1,South,Self-Employed,MALE ,Divorced,14/04/2024,1
100282,56.0,,376.0,296598.21,4,West,Retired,M,Widowed,13-Apr-2023,0
100810,20.0,702666.72,489.0,475790.13,1,North,Self-Employed,female,Widowed,23-Oct-2023,0
101107,69.0,,767.0,552926.06,3,East,,female,Divorced,02/09/2024,0
100291,33.0,1084912.01,862.0,611163.82,4,South,Employed,Male,Divorced,04/17/2023,1
100754,49.0,300578.46,,507429.36,1,West,Unemployed,Male,Single,03-Oct-2023,0
100626,37.0,467605.7,829.0,496322.94,0,West,Retired,Male,Divorced,17-Aug-2023,0
100963,30.0,220209.72,665.0,586089.48,2,North,Retired,male,Single,12/18/2023,0
100879,53.0,658173.81,631.0,299152.62,1,North,Employed,Male,Widowed,11/17/2023,0
100129,54.0,1044796.38,401.0,376402.33,3,West,Employed,Male,Divorced,17/02/2023,0
101192,27.0,464034.77,,319070.88,0,West,Self-Employed,MALE ,Married,2024-03-11,0
100843,20.0,161796.12,862.0,166492.61,4,Central,Unemployed,female,Divorced,11/04/2023,0
100323,70.0,692426.64,633.0,328359.66,4,Central,Employed,Female,Single,04/28/2023,0
101105,28.0,155562.73,590.0,242605.47,3,Central,Self-Employed,F,Widowed,08/02/2024,0
101476,45.0,834923.13,696.0,361191.04,2,East,Retired,FEMALE,Divorced,2024-06-23,0
101487,18.0,547366.5,754.0,743117.5,3,Central,Employed,Female,Divorced,06/27/2024,0
101893,58.0,282840.14,564.0,103200.15,1,South,Retired,F,Married,22/11/2024,0
101282,40.0,,523.0,551617.21,1,Central,,Male,Single,13-Apr-2024,0
101807,45.0,543108.91,598.0,380526.97,0,West,Employed,MALE ,Married,10/21/2024,0
100695,32.0,624334.48,853.0,243413.23,0,West,Retired,female,Married,09/11/2023,0
100215,33.0,449947.08,897.0,600729.42,0,East,Employed,female,Married,03/20/2023,0
101641,20.0,856793.2,431.0,241773.65,4,North,Employed,FEMALE,Single,22/08/2024,1
101944,39.0,1121980.99,778.0,455221.98,4,South,Employed,M,Single,2024-12-10,0
100158,46.0,582461.22,,484741.1,1,North,Retired,Female,Single,27-Feb-2023,0
101073,47.0,880659.93,384.0,337113.9,1,West,Unemployed,FEMALE,Married,27/01/2024,0
101778,35.0,940023.21,339.0,422845.06,1,South,Employed,FEMALE,Married,11-Oct-2024,0
100968,70.0,1051057.28,785.0,283688.93,3,East,Employed,Male,Married,2023-12-20,0
100841,55.0,659923.38,769.0,446974.84,0,West,Self-Employed,FEMALE,Widowed,04/11/2023,0
100634,28.0,933172.46,836.0,265297.34,0,North,Unemployed,Female,Divorced,20-Aug-2023,1
100516,68.0,732485.88,627.0,313636.22,1,South,Retired,MALE ,Widowed,2023-07-08,0
101448,60.0,,,640661.5,4,Central,Retired,MALE ,Divorced,2024-06-12,0
101543,50.0,,699.0,519380.8,1,North,Retired,FEMALE,Divorced,07/17/2024,0
100597,62.0,414944.7,445.0,503583.6,3,North,Self-Employed,M,Widowed,07/08/2023,1
100195,22.0,586347.96,358.0,430248.63,4,West,Unemployed,Female,Single,03/13/2023,0
101666,,651330.72,399.0,434418.47,0,Central,Employed,MALE ,Widowed,31-Aug-2024,0
100887,29.0,768782.02,859.0,116522.1,2,South,Unemployed,F,Single,11/20/2023,1
100410,27.0,,694.0,413340.33,2,North,Retired,M,Single,30-May-2023,0
100096,31.0,933058.64,481.0,296021.96,1,Central,Employed,Male,Divorced,2023-02-05,0
101780,20.0,532533.69,488.0,402512.61,4,West,Retired,M,Married,2024-10-12,1
100966,52.0,973377.49,1200.0,323050.79,3,North,Retired,MALE ,Widowed,19-Dec-2023,0
100156,25.0,591042.66,657.0,465441.92,0,East,Self-Employed,M,Divorced,2023-02-26,0
100419,46.0,962189.44,,450849.18,0,West,Unemployed,male,Single,06/03/2023,1
101830,38.0,,368.0,391847.79,1,Central,Unemployed,Male,Single,30-Oct-2024,1
100477,19.0,613993.08,725.0,603727.62,0,Central,Retired,FEMALE,Divorced,24/06/2023,0
101884,53.0,1007729.75,691.0,544801.32,0,Central,,male,Widowed,2024-11-19,0
100668,70.0,921128.79,523.0,414638.99,3,South,Employed,Female,Married,2023-09-01,0
101053,72.0,653670.03,602.0,561621.78,1,West,Unemployed,FEMALE,Single,20/01/2024,0
101901,48.0,666147.41,343.0,471959.88,3,Central,Self-Employed,M,Widowed,25/11/2024,1
101317,51.0,764639.78,625.0,435873.8,0,Central,Unemployed,FEMALE,Widowed,25/04/2024,0
